dataset,file,row_id,prediction,parsed_prediction,ground_truth,parsed_ground_truth,correct,finish_reason,error,audit_reason
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,88,B,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,89,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,90,A,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,91,D,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,92,B,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,93,B,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,94,A,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,95,A,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,96,A,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,97,A,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,98,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,99,A,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,100,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,101,A,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,102,B,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,103,B,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,104,A,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,105,D,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,106,C,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,107,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,108,A,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,109,C,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,110,B. 16,16,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,111,D,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,112,"A, C, D",,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,113,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,114,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,115,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,116,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,117,A,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,118,C,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,119,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,120,A,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,121,B,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,122,A,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,123,A,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,124,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,125,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,126,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,127,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,128,A,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,129,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,130,C. 3,3,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,131,C,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,132,D,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,133,C. 3,3,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,134,B. 6,6,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,135,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,136,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,137,B. (1)(2),,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,138,D,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,139,C,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,140,C,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,141,C. 6061,6061,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,142,A,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,143,B. (1)(3),,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,144,C,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,145,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,146,A,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,147,C,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,148,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,149,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,150,A,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,151,B,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,152,A,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,153,B,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,154,C. $360^{\circ}$,360,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,155,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,156,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,157,B,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,158,D,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,159,B. $(n-2)$,2,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,160,A. $(n-2)$ triangles,2,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,161,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,162,C. 2880,2880,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,163,C,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,164,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,165,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,166,B. 65,65,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,167,C,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,168,B. (1)(3)(5),,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,169,B. 18,18,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,170,C,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,171,D,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,172,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,173,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,174,A,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,175,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,176,B,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,177,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,178,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,179,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,180,C,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,181,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,182,A,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,183,A,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,184,B,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,185,B. $S_{1}=S_{2}$,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,186,B. $S_{1}=S_{2}$,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,187,A. (1)(2)(3),,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,188,B,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,189,A,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,190,C,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,191,C,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,192,B,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,193,D,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,194,D,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,195,B,,C,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,196,D,,B,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,197,A,,D,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,198,C,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,199,A,,A,,,stop,,unparsed
MV-MATH,qwen3vl8b_MV_MATH_len65536_maxtok1024_raw.jsonl,200,C,,A,,,stop,,unparsed
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,1,C,C,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,2,C,C,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,4,C,C,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,5,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,8,A,A,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,10,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,15,B,B,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,16,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,17,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,18,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,19,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,20,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,24,D,D,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,25,C,C,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,31,D,D,B,B,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,32,D,D,B,B,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,33,D,D,B,B,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,34,D,D,B,B,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,37,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,38,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,45,C,C,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,54,B,B,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,55,B,B,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,58,D,D,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,60,C,C,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,61,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,62,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,63,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,64,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,65,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,69,D,D,B,B,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,71,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,72,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,73,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,74,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,75,B,B,D,D,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,80,B,B,A,A,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,81,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,82,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,83,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,84,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,85,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,87,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,88,B,B,C,C,false,stop,,incorrect
MathVerse,qwen3vl8b_MathVerse_len65536_maxtok1024_raw.jsonl,99,C,C,A,A,false,stop,,incorrect
